movie_id,primary_title,original_title,start_year,runtime_minutes,genres,clean_title,averagerating,numvotes,domestic_gross,foreign_gross,production_budget,worldwide_gross,release_date,release_year,release_month
tt0800320,Clash of the Titans,Clash of the Titans,2010,106.0,"Action,Adventure,Fantasy",clash of the titans,5.8,256176,,,15000000.0,44400000.0,1981-06-12,1981.0,6.0
tt0800325,The Dirt,The Dirt,2019,107.0,"Biography,Comedy,Drama",the dirt,7.0,26876,,,,,,,
tt0800353,Nemesis,Nemesis,2010,83.0,Drama,nemesis,6.6,67,,,2000000.0,2001124.0,1993-01-29,1993.0,1.0
tt0800369,Thor,Thor,2011,115.0,"Action,Adventure,Fantasy",thor,7.0,683264,181000000.0,268300000.0,150000000.0,449326618.0,2011-05-06,2011.0,5.0
tt0803061,Red Dog,Red Dog,2011,92.0,"Biography,Comedy,Drama",red dog,7.4,15357,,,9100000.0,20927794.0,2011-12-31,2011.0,12.0
tt0803096,Warcraft,Warcraft,2016,123.0,"Action,Adventure,Fantasy",warcraft,6.9,225557,47400000.0,386300000.0,160000000.0,425522281.0,2016-06-10,2016.0,6.0
tt0804463,Devil's Knot,Devil's Knot,2013,114.0,"Biography,Crime,Drama",devil's knot,6.1,18716,,,,,,,
tt0804497,It's Kind of a Funny Story,It's Kind of a Funny Story,2010,101.0,"Comedy,Drama,Romance",it's kind of a funny story,7.1,125583,6400000.0,128000.0,8000000.0,6632950.0,2010-10-08,2010.0,10.0
tt0804509,The Mule,La mula,2013,100.0,"Comedy,Drama",the mule,6.2,653,103800000.0,68700000.0,50000000.0,170857676.0,2018-12-14,2018.0,12.0
tt0805617,Spoon,Spoon,2011,,"Action,Drama,Fantasy",spoon,6.6,108,,,,,,,
tt0808245,A Letter to Elia,A Letter to Elia,2010,60.0,Documentary,a letter to elia,7.6,799,,,,,,,
tt0808510,Tooth Fairy,Tooth Fairy,2010,101.0,"Comedy,Family,Fantasy",tooth fairy,5.0,37939,60000000.0,52400000.0,48000000.0,112610386.0,2010-01-22,2010.0,1.0
tt0810772,Belle du Seigneur,Belle du Seigneur,2012,104.0,"Drama,Romance",belle du seigneur,5.3,1125,,,,,,,
tt0810819,The Danish Girl,The Danish Girl,2015,119.0,"Biography,Drama,Romance",the danish girl,7.1,146873,11100000.0,53100000.0,,,,,
tt0810856,Eyes of the Mothman,Eyes of the Mothman,2011,150.0,Documentary,eyes of the mothman,6.3,293,,,,,,,
tt0810913,Jack and Jill,Jack and Jill,2011,91.0,Comedy,jack and jill,3.3,71361,74200000.0,75500000.0,79000000.0,150519217.0,2011-11-11,2011.0,11.0
tt0810922,Take Me Home Tonight,Take Me Home Tonight,2011,97.0,"Comedy,Drama,Romance",take me home tonight,6.3,48393,6900000.0,,19000000.0,7576604.0,2011-03-04,2011.0,3.0
tt0811021,Plumíferos - Aventuras voladoras,Plumíferos - Aventuras voladoras,2010,80.0,"Adventure,Animation,Family",plumíferos - aventuras voladoras,4.0,165,,,,,,,
tt0811069,Lavoe,The King Hector Lavoe,2011,90.0,"Drama,Music",lavoe,7.4,65,,,,,,,
tt0811137,The Do-Deca-Pentathlon,The Do-Deca-Pentathlon,2012,76.0,Comedy,the do-deca-pentathlon,6.0,1627,,,,,,,
tt0811613,Meridian Lines,Meridian Lines,2013,,Drama,meridian lines,6.8,84,,,,,,,
tt0813992,American Flyer,American Flyer,2010,100.0,Adventure,american flyer,6.4,85,,,,,,,
tt0814255,Percy Jackson & the Olympians: The Lightning Thief,Percy Jackson & the Olympians: The Lightning Thief,2010,118.0,"Adventure,Family,Fantasy",percy jackson & the olympians: the lightning thief,5.9,165108,88800000.0,137700000.0,95000000.0,223050874.0,2010-02-12,2010.0,2.0
tt0815101,Ashes,Ashes,2010,77.0,Drama,ashes,7.1,68,,,,,,,
tt0815236,She's Out of My League,She's Out of My League,2010,104.0,"Comedy,Romance",she's out of my league,6.4,117245,32000000.0,17800000.0,20000000.0,48680977.0,2010-03-12,2010.0,3.0
tt0816362,Card Subject to Change,Card Subject to Change,2010,87.0,Documentary,card subject to change,6.7,223,,,,,,,
tt0816442,The Book Thief,The Book Thief,2013,131.0,"Drama,War",the book thief,7.6,119023,21500000.0,55100000.0,19000000.0,76086711.0,2013-11-08,2013.0,11.0
tt0816462,Conan the Barbarian,Conan the Barbarian,2011,113.0,"Action,Adventure,Fantasy",conan the barbarian,5.2,90834,,,90000000.0,63356133.0,2011-08-19,2011.0,8.0
tt0816462,Conan the Barbarian,Conan the Barbarian,2011,113.0,"Action,Adventure,Fantasy",conan the barbarian,5.2,90834,,,20000000.0,79114085.0,1982-05-14,1982.0,5.0
tt0816692,Interstellar,Interstellar,2014,169.0,"Adventure,Drama,Sci-Fi",interstellar,8.6,1299334,188000000.0,489400000.0,165000000.0,666379375.0,2014-11-05,2014.0,11.0
tt0816711,World War Z,World War Z,2013,116.0,"Action,Adventure,Horror",world war z,7.0,553751,202400000.0,337600000.0,190000000.0,531514650.0,2013-06-21,2013.0,6.0
tt0817177,Flipped,Flipped,2010,90.0,"Comedy,Drama,Romance",flipped,7.7,74937,1800000.0,,14000000.0,4289993.0,2010-08-06,2010.0,8.0
tt0817230,Valentine's Day,Valentine's Day,2010,125.0,"Comedy,Romance",valentine's day,5.7,107171,110500000.0,106000000.0,52000000.0,217569328.0,2010-02-12,2010.0,2.0
tt0817545,The Power of Few,The Power of Few,2013,96.0,"Action,Crime,Drama",the power of few,5.2,3322,,,,,,,
tt0818098,Dreamkiller,Dreamkiller,2010,110.0,Thriller,dreamkiller,4.9,105,,,,,,,
tt0822847,Priest,Priest,2011,87.0,"Action,Adventure,Fantasy",priest,5.7,108320,29100000.0,49200000.0,60000000.0,84154026.0,2011-05-13,2011.0,5.0
tt0825282,The Long Falling,Où va la nuit,2011,105.0,Drama,the long falling,6.5,121,,,,,,,
tt0825283,Maximum Ride,Maximum Ride,2016,88.0,"Action,Adventure,Comedy",maximum ride,3.7,3913,,,,,,,
tt0825334,Caravaggio and My Mother the Pope,Caravaggio and My Mother the Pope,2018,90.0,"Comedy,Drama",caravaggio and my mother the pope,8.9,51,,,,,,,
tt0826823,Magic,Magic,2010,,"Adventure,Family",magic,3.2,94,,,,,,,
tt0829150,Dracula Untold,Dracula Untold,2014,92.0,"Action,Drama,Fantasy",dracula untold,6.3,164829,56300000.0,160800000.0,70000000.0,220241723.0,2014-10-10,2014.0,10.0
tt0829176,Gallowwalkers,Gallowwalkers,2012,90.0,"Action,Horror,Thriller",gallowwalkers,3.6,6793,,,,,,,
tt0831280,Waking Madison,Waking Madison,2010,89.0,Drama,waking madison,6.0,1317,,,,,,,
tt0831387,Godzilla,Godzilla,2014,123.0,"Action,Adventure,Sci-Fi",godzilla,6.4,350687,,,160000000.0,529076069.0,2014-05-16,2014.0,5.0
tt0831387,Godzilla,Godzilla,2014,123.0,"Action,Adventure,Sci-Fi",godzilla,6.4,350687,,,125000000.0,376000000.0,1998-05-19,1998.0,5.0
tt0835418,The Babymakers,The Babymakers,2012,95.0,Comedy,the babymakers,5.0,8147,7900.0,,,,,,
tt0835775,Electric Slide,Electric Slide,2014,95.0,"Action,Biography,Crime",electric slide,4.6,701,,,,,,,
tt0835802,Krystal,Krystal,2017,90.0,"Comedy,Drama",krystal,5.3,846,,,,,,,
tt0837156,Pee-wee's Big Holiday,Pee-wee's Big Holiday,2016,90.0,"Adventure,Comedy,Family",pee-wee's big holiday,6.2,6362,,,,,,,
tt0837559,Approaching Midnight,Approaching Midnight,2013,86.0,"Crime,Drama,Romance",approaching midnight,5.0,239,,,,,,,
tt0837562,Hotel Transylvania,Hotel Transylvania,2012,91.0,"Animation,Comedy,Family",hotel transylvania,7.1,204571,148300000.0,210100000.0,85000000.0,378505812.0,2012-09-28,2012.0,9.0
tt0837563,Pet Sematary,Pet Sematary,2019,101.0,"Horror,Mystery,Thriller",pet sematary,6.0,34472,,,21000000.0,109501146.0,2019-04-05,2019.0,4.0
tt0837563,Pet Sematary,Pet Sematary,2019,101.0,"Horror,Mystery,Thriller",pet sematary,6.0,34472,,,11500000.0,57469179.0,1989-04-21,1989.0,4.0
tt0839742,Bhopal: A Prayer for Rain,Bhopal: A Prayer for Rain,2014,96.0,Drama,bhopal: a prayer for rain,7.3,1830,,,,,,,
tt0840358,Everyday Sunshine: The Story of Fishbone,Everyday Sunshine: The Story of Fishbone,2010,107.0,"Documentary,Music",everyday sunshine: the story of fishbone,7.6,321,,,,,,,
tt0840361,The Town,The Town,2010,125.0,"Crime,Drama,Thriller",the town,7.6,322524,92200000.0,61800000.0,37000000.0,152566881.0,2010-09-17,2010.0,9.0
tt0840789,Río de oro,Río de oro,2010,,Western,río de oro,6.1,70,,,,,,,
tt0841185,Whatever Happened to Pete Blaggit?,Whatever Happened to Pete Blaggit?,2012,94.0,"Comedy,Sci-Fi",whatever happened to pete blaggit?,6.6,50,,,,,,,
tt0842926,The Kids Are All Right,The Kids Are All Right,2010,106.0,"Comedy,Drama,Romance",the kids are all right,7.0,120656,20800000.0,13900000.0,4000000.0,36275469.0,2010-07-09,2010.0,7.0
tt0844866,Killer by Nature,Killer by Nature,2010,94.0,"Adventure,Crime,Drama",killer by nature,3.9,257,,,,,,,
tt0844915,Pox,Pox,2011,100.0,"Comedy,Sci-Fi",pox,7.5,56,,,,,,,
tt0844993,Hoodwinked Too! Hood vs. Evil,Hoodwinked Too! Hood vs. Evil,2011,86.0,"Animation,Comedy,Crime",hoodwinked too! hood vs. evil,4.8,11281,10100000.0,6800000.0,,,,,
tt0846004,Gangster Exchange,Gangster Exchange,2010,95.0,Action,gangster exchange,4.6,436,,,,,,,
tt0847180,Loot,Loot,2011,110.0,"Action,Comedy,Crime",loot,3.6,278,,,,,,,
tt0847215,Neowolf,Neowolf,2010,88.0,"Horror,Thriller",neowolf,2.3,418,,,,,,,
tt0847825,The Speed of Thought,The Speed of Thought,2011,93.0,"Sci-Fi,Thriller",the speed of thought,4.8,1503,,,,,,,
tt0848228,The Avengers,The Avengers,2012,143.0,"Action,Adventure,Sci-Fi",the avengers,8.1,1183655,,,225000000.0,1517935897.0,2012-05-04,2012.0,5.0
tt0848228,The Avengers,The Avengers,2012,143.0,"Action,Adventure,Sci-Fi",the avengers,8.1,1183655,,,60000000.0,48585416.0,1998-08-14,1998.0,8.0
tt0848537,Epic,Epic,2013,102.0,"Adventure,Animation,Family",epic,6.7,95318,107500000.0,160900000.0,100000000.0,262794441.0,2013-05-24,2013.0,5.0
tt0848554,The Sighting,Travis,2016,98.0,"Horror,Sci-Fi,Thriller",the sighting,3.8,747,,,,,,,
tt0850677,Jack & Diane,Jack & Diane,2012,110.0,"Drama,Horror,Romance",jack & diane,4.5,2538,,,,,,,
tt0850709,Risen,Risen,2010,121.0,"Biography,Drama",risen,5.3,182,36900000.0,9200000.0,20000000.0,46255763.0,2016-02-19,2016.0,2.0
tt0851471,Sir Billi,Sir Billi,2012,76.0,"Adventure,Animation,Comedy",sir billi,4.2,445,,,,,,,
tt0852986,Naked Run,Naked Run,2011,84.0,Comedy,naked run,5.2,72,,,,,,,
tt0853155,This Is What Love in Action Looks Like,This Is What Love in Action Looks Like,2011,74.0,Documentary,this is what love in action looks like,6.8,198,,,,,,,
tt0856796,Kolorádó Kid,Kolorádó Kid,2010,111.0,"Drama,Romance",kolorádó kid,6.0,135,,,,,,,
tt0857190,The Sweeney,The Sweeney,2012,112.0,"Action,Crime,Drama",the sweeney,6.1,18095,26700.0,6300000.0,4500000.0,8000366.0,2013-03-01,2013.0,3.0
tt0858411,2001 Maniacs: Field of Screams,2001 Maniacs: Field of Screams,2010,84.0,"Comedy,Horror",2001 maniacs: field of screams,3.3,2141,,,,,,,
tt0858419,Bolden,Bolden,2019,108.0,Drama,bolden,5.4,202,,,,,,,
tt0858422,Immortal Island,Immortal Island,2011,84.0,"Adventure,Horror,Thriller",immortal island,5.6,87,,,,,,,
tt0858500,Wide Blue Yonder,Wide Blue Yonder,2010,82.0,"Comedy,Drama",wide blue yonder,5.7,69,,,,,,,
tt0859635,Super Troopers 2,Super Troopers 2,2018,99.0,"Comedy,Crime,Mystery",super troopers 2,6.1,20104,,,,,,,
tt0860907,Evangelion: 3.0 You Can (Not) Redo,Evangerion shin gekijôban: Kyu,2012,96.0,"Action,Animation,Drama",evangelion: 3.0 you can (not) redo,7.0,8215,175000.0,60300000.0,,,,,
tt0861747,Zenitram,Zenitram,2010,103.0,"Action,Adventure,Comedy",zenitram,4.7,91,,,,,,,
tt0862748,Lupin the 3rd,Rupan sansei,2014,133.0,"Action,Adventure,Comedy",lupin the 3rd,5.6,1288,,,,,,,
tt0862930,Dukun,Dukun,2018,108.0,"Horror,Thriller",dukun,6.9,307,,,,,,,
tt0864835,Mr. Peabody & Sherman,Mr. Peabody & Sherman,2014,92.0,"Adventure,Animation,Comedy",mr. peabody & sherman,6.8,57277,111500000.0,164200000.0,145000000.0,269806430.0,2014-03-07,2014.0,3.0
tt0865557,Letting Go,Letting Go,2012,83.0,"Drama,Romance",letting go,6.5,75,,,,,,,
tt0865561,6 Month Rule,6 Month Rule,2011,100.0,Comedy,6 month rule,4.9,595,,,,,,,
tt0871893,"Surprise, Surprise","Surprise, Surprise",2010,83.0,Drama,"surprise, surprise",4.9,162,,,,,,,
tt0872230,My Soul to Take,My Soul to Take,2010,107.0,"Horror,Mystery,Thriller",my soul to take,4.8,18381,14700000.0,6200000.0,25000000.0,16727470.0,2010-10-08,2010.0,10.0
tt0873886,Red State,Red State,2011,88.0,"Action,Crime,Horror",red state,6.2,59266,1100000.0,,4000000.0,1983596.0,2011-09-23,2011.0,9.0
tt0874421,Beijing Taxi,Beijing Taxi,2010,78.0,Documentary,beijing taxi,6.8,55,,,,,,,
tt0875613,Rift,Rift,2011,100.0,"Horror,Thriller",rift,2.7,404,,,,,,,
tt0878654,Bulletface,Bulletface,2010,82.0,Thriller,bulletface,5.8,875,,,,,,,
tt0878814,Jewtopia,Jewtopia,2012,90.0,"Comedy,Romance",jewtopia,4.5,1342,,,,,,,
tt0878835,Please Give,Please Give,2010,87.0,"Comedy,Drama",please give,6.6,10652,4000000.0,280000.0,3000000.0,4570178.0,2010-04-30,2010.0,4.0
tt0879405,Harm's Way,Harm's Way,2010,82.0,Thriller,harm's way,5.3,250,,,,,,,
tt0879870,Eat Pray Love,Eat Pray Love,2010,133.0,"Drama,Romance",eat pray love,5.8,77709,80600000.0,124000000.0,60000000.0,206598789.0,2010-08-13,2010.0,8.0
tt0880569,Mama I Want to Sing,Mama I Want to Sing,2011,100.0,Musical,mama i want to sing,5.0,282,,,,,,,
tt0881320,Sanctum,Sanctum,2011,108.0,"Adventure,Drama,Thriller",sanctum,5.9,51318,23200000.0,85400000.0,30000000.0,108957098.0,2011-02-04,2011.0,2.0
tt0882741,AIR: The Musical,AIR: The Musical,2010,100.0,"Comedy,Musical,Romance",air: the musical,7.2,59,,,,,,,
tt0882977,Snitch,Snitch,2013,112.0,"Action,Drama,Thriller",snitch,6.5,78142,42900000.0,,15000000.0,57907734.0,2013-02-22,2013.0,2.0
tt0882977,Snitch,Snitch,2013,112.0,"Action,Drama,Thriller",snitch,6.5,78142,42900000.0,,850000.0,0.0,2012-12-31,2012.0,12.0
tt0884214,Wreckage,Wreckage,2010,87.0,"Horror,Thriller",wreckage,4.3,1045,,,,,,,
tt0884726,Legends of Oz: Dorothy's Return,Legends of Oz: Dorothy's Return,2013,88.0,"Adventure,Animation,Family",legends of oz: dorothy's return,5.5,5351,8500000.0,10200000.0,,,,,
tt0884732,The Wedding Ringer,The Wedding Ringer,2015,101.0,Comedy,the wedding ringer,6.7,66893,64500000.0,15300000.0,23000000.0,80171596.0,2015-01-16,2015.0,1.0
tt0887143,Hyenas,Hyenas,2011,92.0,Horror,hyenas,2.8,952,,,,,,,
tt0887161,Repo,Repo,2010,97.0,"Comedy,Drama",repo,4.5,215,,,,,,,
tt0889573,The Switch,The Switch,2010,101.0,"Comedy,Drama,Romance",the switch,6.1,90661,27800000.0,22100000.0,19000000.0,49858465.0,2010-08-20,2010.0,8.0
tt0892062,Hamlet A.D.D.,Hamlet A.D.D.,2014,95.0,"Animation,Comedy,Fantasy",hamlet a.d.d.,7.1,78,,,,,,,
tt0892077,Gun of the Black Sun,Gun of the Black Sun,2011,90.0,Fantasy,gun of the black sun,6.1,68,,,,,,,
tt0892318,Letters to Juliet,Letters to Juliet,2010,105.0,"Adventure,Comedy,Drama",letters to juliet,6.6,86137,53000000.0,26100000.0,30000000.0,82148538.0,2010-05-14,2010.0,5.0
tt0892769,How to Train Your Dragon,How to Train Your Dragon,2010,98.0,"Action,Adventure,Animation",how to train your dragon,8.1,611299,217600000.0,277300000.0,165000000.0,494870992.0,2010-03-26,2010.0,3.0
tt0892791,Shrek Forever After,Shrek Forever After,2010,93.0,"Adventure,Animation,Comedy",shrek forever after,6.3,167532,238700000.0,513900000.0,165000000.0,756244673.0,2010-05-21,2010.0,5.0
tt0893412,From Prada to Nada,From Prada to Nada,2011,107.0,"Comedy,Drama,Romance",from prada to nada,5.6,13644,3000000.0,123000.0,,,,,
tt0896872,The Whistleblower,The Whistleblower,2010,112.0,"Action,Biography,Crime",the whistleblower,7.2,29826,1100000.0,,,,,,
tt0899145,Don't Fade Away,Don't Fade Away,2010,89.0,Drama,don't fade away,5.4,302,,,,,,,
tt0899154,The Key Man,The Key Man,2011,80.0,"Crime,Drama,Thriller",the key man,5.6,263,,,,,,,
tt0900387,Suite Française,Suite Française,2014,107.0,"Drama,Romance,War",suite française,7.0,19978,,,,,,,
tt0901504,Psych:9,Psych:9,2010,98.0,"Horror,Mystery,Thriller",psych:9,4.5,2072,,,,,,,
tt0902247,Acts of Violence,Acts of Violence,2010,,"Crime,Drama,Thriller",acts of violence,7.0,99,,,,,,,
tt0903036,Westbrick Murders,Westbrick Murders,2010,90.0,"Action,Crime,Thriller",westbrick murders,2.7,351,,,,,,,
tt0903624,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,2012,169.0,"Adventure,Family,Fantasy",the hobbit: an unexpected journey,7.9,719629,303000000.0,718100000.0,250000000.0,1017003568.0,2012-12-14,2012.0,12.0
tt0903657,Love & Mercy,Love & Mercy,2014,121.0,"Biography,Drama,Music",love & mercy,7.4,32238,12600000.0,16100000.0,,,,,
tt0905372,The Thing,The Thing,2011,103.0,"Horror,Mystery,Sci-Fi",the thing,6.2,111900,,,38000000.0,27573078.0,2011-10-14,2011.0,10.0
tt0906013,The Grind,The Grind,2012,85.0,"Crime,Thriller",the grind,2.8,281,,,,,,,
tt0906778,Black Butterflies,Black Butterflies,2011,100.0,"Biography,Drama",black butterflies,6.2,1941,,,,,,,
tt0907305,Prey,Proie,2010,90.0,"Adventure,Drama,Horror",prey,5.3,840,,,,,,,
tt0910885,A Merry Friggin' Christmas,A Merry Friggin' Christmas,2014,88.0,Comedy,a merry friggin' christmas,5.1,5415,,,,,,,
tt0914823,House Under Siege,House Under Siege,2010,78.0,"Action,Thriller",house under siege,4.0,82,,,,,,,
tt0914863,Unthinkable,Unthinkable,2010,97.0,"Crime,Drama,Thriller",unthinkable,7.1,80152,,,,,,,
tt0915463,Jackboots on Whitehall,Jackboots on Whitehall,2010,91.0,"Animation,Comedy,Sci-Fi",jackboots on whitehall,5.3,1178,,,,,,,
tt0918575,Victim,Victim,2010,90.0,"Horror,Thriller",victim,6.0,4113,,,,,,,
tt0918940,The Legend of Tarzan,The Legend of Tarzan,2016,110.0,"Action,Adventure,Drama",the legend of tarzan,6.3,150154,126600000.0,230100000.0,180000000.0,348902025.0,2016-07-01,2016.0,7.0
tt0920459,The Happy Housewife,De gelukkige huisvrouw,2010,100.0,"Comedy,Drama,Romance",the happy housewife,6.7,2642,,,,,,,
tt0923653,The Dead Undead,The Dead Undead,2010,89.0,"Action,Horror,Sci-Fi",the dead undead,3.0,791,,,1100000.0,0.0,2010-12-31,2010.0,12.0
tt0923954,Truth About Kerry,Truth About Kerry,2010,84.0,"Drama,Mystery,Thriller",truth about kerry,5.5,217,,,,,,,
tt0926084,Harry Potter and the Deathly Hallows: Part 1,Harry Potter and the Deathly Hallows: Part 1,2010,146.0,"Adventure,Fantasy,Mystery",harry potter and the deathly hallows: part 1,7.7,425530,,,,,,,
tt0926132,Road to Red,Road to Red,2016,120.0,"Action,Adventure,Horror",road to red,6.7,369,,,,,,,
tt0929618,The Penthouse,The Penthouse,2010,89.0,Comedy,the penthouse,3.7,1345,,,,,,,
tt0929742,Deep Gold 3D,Deep Gold,2011,86.0,Action,deep gold 3d,3.3,315,,,,,,,
tt0932667,The Man in the Silo,The Man in the Silo,2016,55.0,Drama,the man in the silo,5.6,116,,,,,,,
tt0933876,June 9,June 9,2018,95.0,"Horror,Mystery,Thriller",june 9,4.6,317,,,,,,,
tt0934446,"Glenn, the Flying Robot","Glenn, the Flying Robot",2010,85.0,"Drama,Sci-Fi","glenn, the flying robot",3.8,299,,,,,,,
tt0934981,The Waiter,The Waiter,2010,92.0,"Action,Crime,Drama",the waiter,6.4,221,,,,,,,
tt0935075,Rabbit Hole,Rabbit Hole,2010,91.0,Drama,rabbit hole,7.0,45357,2200000.0,2900000.0,5000000.0,6205034.0,2010-12-17,2010.0,12.0
tt0937353,The Devil's Flower,Tsvetok dyavola,2010,90.0,"Mystery,Romance",the devil's flower,1.7,201,,,,,,,
tt0938283,The Last Airbender,The Last Airbender,2010,103.0,"Action,Adventure,Family",the last airbender,4.1,137734,131800000.0,187900000.0,150000000.0,319713881.0,2010-07-01,2010.0,7.0
tt0938305,Freaky Deaky,Freaky Deaky,2012,90.0,"Comedy,Crime,Thriller",freaky deaky,6.1,6088,,,6000000.0,0.0,2011-12-31,2011.0,12.0
tt0938330,Silent Hill: Revelation,Silent Hill: Revelation,2012,95.0,Horror,silent hill: revelation,5.0,56832,,,,,,,
tt0940656,Arthur 3: The War of the Two Worlds,Arthur 3: la guerre des deux mondes,2010,101.0,"Adventure,Animation,Family",arthur 3: the war of the two worlds,5.5,7162,,,,,,,
tt0942906,White Knuckles,White Knuckles,2010,88.0,"Drama,Thriller",white knuckles,6.3,77,,,,,,,
tt0944835,Salt,Salt,2010,100.0,"Action,Mystery,Thriller",salt,6.4,277204,118300000.0,175200000.0,130000000.0,290650494.0,2010-07-23,2010.0,7.0
tt0945513,Source Code,Source Code,2011,93.0,"Action,Drama,Sci-Fi",source code,7.5,452036,54700000.0,92600000.0,32000000.0,140428499.0,2011-04-01,2011.0,4.0
tt0947798,Black Swan,Black Swan,2010,108.0,"Drama,Thriller",black swan,8.0,648854,107000000.0,222400000.0,13000000.0,331266710.0,2010-12-03,2010.0,12.0
tt0947810,Green Zone,Green Zone,2010,115.0,"Action,Drama,Thriller",green zone,6.8,122132,35100000.0,59800000.0,100000000.0,97523020.0,2010-03-12,2010.0,3.0
tt0948470,The Amazing Spider-Man,The Amazing Spider-Man,2012,136.0,"Action,Adventure,Sci-Fi",the amazing spider-man,7.0,525632,262000000.0,495900000.0,220000000.0,757890267.0,2012-07-03,2012.0,7.0
tt0954947,The Killer Inside Me,The Killer Inside Me,2010,109.0,"Crime,Drama,Horror",the killer inside me,6.1,31727,217000.0,3800000.0,13000000.0,3617277.0,2010-06-18,2010.0,6.0
tt0955308,Robin Hood,Robin Hood,2010,140.0,"Action,Adventure,Drama",robin hood,6.6,239480,105300000.0,216400000.0,210000000.0,322459006.0,2010-05-14,2010.0,5.0
tt0955308,Robin Hood,Robin Hood,2010,140.0,"Action,Adventure,Drama",robin hood,6.6,239480,105300000.0,216400000.0,99000000.0,84747441.0,2018-11-21,2018.0,11.0
tt0959306,Reach Me,Reach Me,2014,95.0,"Comedy,Crime,Drama",reach me,4.9,2304,,,5000000.0,0.0,2014-11-21,2014.0,11.0
tt0959329,Nine Dead,Nine Dead,2010,98.0,"Crime,Drama,Horror",nine dead,5.5,11358,,,2000000.0,0.0,2009-12-31,2009.0,12.0
tt0960067,Heart of Now,Heart of Now,2010,90.0,Drama,heart of now,6.9,83,,,,,,,
tt0960730,Beautiful Darling,Beautiful Darling,2010,85.0,Documentary,beautiful darling,7.3,499,,,,,,,
tt0960864,"Truth in Numbers? Everything, According to Wikipedia","Truth in Numbers? Everything, According to Wikipedia",2010,85.0,Documentary,"truth in numbers? everything, according to wikipedia",7.0,109,,,,,,,
tt0961097,A Monster in Paris,Un monstre à Paris,2011,90.0,"Adventure,Animation,Comedy",a monster in paris,6.7,18254,,,,,,,
tt0961755,The Trouble with Cali,The Trouble with Cali,2012,,Comedy,the trouble with cali,5.0,54,,,,,,,
tt0962764,The House of Sun,Dom Solntsa,2010,110.0,Drama,the house of sun,6.5,559,,,,,,,
tt0963177,Made in Romania,Made in Romania,2010,95.0,Comedy,made in romania,5.3,231,,,,,,,
